Commit,Date,Author,Feature Files,Total Lines,Message
2226647,2009-05-22 16:30:47,Aslak Hellesøy,120,31,Merge commit 'kero/MRI187'
73fb2d0,2009-05-22 16:39:56,Aslak Hellesøy,120,31,Check for diffxml
fcbf690,2009-05-22 16:47:50,Kero van Gelder,120,31,Merge branch 'master' of git://github.com/aslakhellesoy/cucumber
e0694f1,2009-05-22 16:49:56,Aslak Hellesøy,120,31,Add some more @mri186 tags
1aee94d,2009-05-22 16:51:24,Aslak Hellesøy,120,31,Move @diffxml tags
e692682,2009-05-22 16:52:52,Kero van Gelder,120,31,Merge branch 'master' of git://github.com/aslakhellesoy/cucumber
e19f0bb,2009-05-22 17:47:58,Aslak Hellesøy,120,31,Fixed CUCUMBER_OPTS doesn't work for cucumber rake tasks [#336 state:resolved]
81c21cd,2009-05-22 18:23:44,Aslak Hellesøy,120,31,'specs' folder needs to be renamed back to 'spec' [#339 state:resolved]
4c3c631,2009-05-22 18:39:51,Aslak Hellesøy,120,31,Release 0.3.7
0539fc1,2009-05-22 20:25:39,Ben Mabey,120,31,Use the test DB in the new cucumber rails env generated file.
d5a09d7,2009-05-22 20:28:11,Ben Mabey,120,31,"Merge branch 'aslakhellesoy/master'

Conflicts:
	History.txt"
850723f,2009-05-22 23:48:47,Aslak Hellesøy,120,31,Rails generator creates a cucumber environment file to avoid potential cache_classes conflicts in te
a333846,2009-05-22 23:55:38,Aslak Hellesøy,120,31,Merge commit '73fb2d0696b737e3c32aa3778b0341ac51f6f94e' into kero_html
c0a6fa2,2009-05-22 23:56:32,Aslak Hellesøy,120,31,Merge commit 'a33384652579a251956954dc1ae284352deab840' into kero_html
f9d3d6c,2009-05-23 00:17:34,Aslak Hellesøy,120,31,Added a feature for HTML formatter
feb937f,2009-05-23 03:55:14,Aslak Hellesøy,120,31,I think I just got rid of the differ= problem: [#325 state:open] and [#340 state:open]
d0fdcbf,2009-05-23 04:07:11,Aslak Hellesøy,119,31,Scenario and ExampleRow objects (passed to Before and After hooks) have #name and #line methods [#31
61a1769,2009-05-23 22:19:03,Aslak Hellesøy,120,31,The fork/shell out feature of the Rake task defaults to false. It must be turned on explicitly. This
01d163d,2009-05-23 23:49:34,Aslak Hellesøy,120,31,Most formatters now report how long a run took [#228 state:resolved]
e8e2098,2009-05-24 18:12:09,Aslak Hellesøy,120,31,protected method for rendering table cells - so it can be easily overridden
2843615,2009-05-24 23:22:10,Aslak Hellesøy,120,31,Better error if RSpec's option parser is accidentally loaded. [#347 state:invalid]
d3db649,2009-05-24 23:35:18,Aslak Hellesøy,121,31,Rails cucumber generator sets up default gem dependencies in cucumber environment
f0947f5,2009-05-24 23:38:02,Aslak Hellesøy,121,31,Words
bb75085,2009-05-25 04:09:24,Jay Phillips,121,31,The (previously private) HTML formatter's inline_css and format_exception methods should be overrida
07abaa1,2009-05-25 09:19:29,Aslak Hellesøy,121,31,Add a step class for steps
231e0da,2009-05-25 09:20:05,Aslak Hellesøy,121,31,Merge branch 'master' of git://github.com/jicksta/cucumber
b81a83d,2009-05-26 01:34:20,Aslak Hellesøy,121,31,Add tags to html formatter
282d493,2009-05-26 01:41:04,Aslak Hellesøy,121,31,Release 0.3.7.3. Looks like GitHub didn't package cucumber/rspec_option_parser_detector.rb in 0.3.7.
123fcb9,2009-05-26 02:40:45,Aslak Hellesøy,121,31,Fix broken HTML feature. Thanks Ben Mabey for pointing it out
fc364af,2009-05-26 04:12:18,Aslak Hellesøy,121,31,Slightly more robust --verbose reporting
c50c032,2009-05-26 05:52:02,Aslak Hellesøy,121,31,Neuter RSpec
389bb3c,2009-05-26 06:03:36,Aslak Hellesøy,121,31,Words
1885253,2009-05-27 05:23:40,Aslak Hellesøy,121,34,Better help when JRUBY_HOME not set
1baa414,2009-05-27 13:31:34,Aslak Hellesøy,121,34,Expose a little more in HTML formatter and step matches
630a4e6,2009-05-27 14:54:01,Aslak Hellesøy,121,34,Release 0.3.8
30da3ec,2009-05-27 16:47:00,Aslak Hellesøy,121,34,The Cucumber Rake task in non-fork mode will properly cause Rake to exit with 1 when Cucumber fails.
64c047c,2009-05-28 00:41:31,Aslak Hellesøy,121,34,Expose a way to force load step defs
561592c,2009-05-28 00:46:14,Tim Glen,121,34,Fix broken Rails cucumber generator. Release 0.3.9.
cb17d9d,2009-05-28 02:57:55,Aslak Hellesøy,121,34,RSpec's be_* matchers did not work in 0.3.9 and probably earlier versions. Now they do. Release 0.3.
ab63d72,2009-05-28 03:15:21,Aslak Hellesøy,121,34,The Rails cucumber environment won't declare gem dependencies if the plugin exists. Release 0.3.9.2
c2bfbc3,2009-05-28 03:24:57,Aslak Hellesøy,121,34,The Rails cucumber generator will no longer declare gem dependencies on rspec if you use --testunit.
f327c26,2009-05-29 20:38:42,Jocke,121,34,Added step for checking that a checkbox isn't checked.
c13722b,2009-05-30 08:57:13,Ben Mabey,121,34,added proposed cucumber_server feature
6a0e944,2009-05-30 08:57:13,Ben Mabey,121,34,Decided to have the cucumber server live in Spork after talking to Tim and others
b3f4198,2009-05-30 08:57:13,Ben Mabey,121,34,whitespace
c6faec5,2009-05-30 08:57:13,Ben Mabey,121,34,Only rescue what we need to.
a6d9002,2009-05-30 08:57:14,Ben Mabey,121,34,"got basic DRb client to work with spork (v 0.4.0). Need to get forking of spork to
work within featu"
c52e441,2009-05-30 08:57:14,Ben Mabey,121,34,"resolved background job running issue and added more doc value to
drb_server_integration feature"
a410e8d,2009-05-30 08:57:14,Ben Mabey,121,34,first DRb scenario passing
21e069a,2009-05-30 08:57:14,Ben Mabey,122,34,"fall back to running features locally when DRb is not running (just like
    RSpec)"
a1c0016,2009-05-30 08:57:14,Ben Mabey,122,34,a note for cuke devs about spork dependency
d7b1c04,2009-05-30 09:28:57,Ben Mabey,122,34,updating gemspec
3d8f25b,2009-05-31 00:15:37,Aslak Hellesøy,122,34,"The HTML formatter wraps examples in a div, and distinguishes between Scenario and Scenario Outline."
bdd3ed2,2009-05-31 00:15:52,Aslak Hellesøy,122,34,"The HTML formatter wraps examples in a div, and distinguishes between Scenario and Scenario Outline."
96d284a,2009-05-31 00:56:13,Ben Mabey,122,34,"Added a step to ensure that the DRb server picks it up. I made it pass
by fixing some bugs in the Sp"
2715b3a,2009-05-31 02:32:24,Ben Mabey,122,34,added specs for DRbClient
f78514c,2009-05-31 02:33:13,Ben Mabey,122,34,updated spork dev dependency version
24328b5,2009-05-31 02:34:52,Ben Mabey,122,34,manifest and gemspec update
7317ff3,2009-05-31 02:58:40,Ben Mabey,122,34,getting rid of .git refs in gemspec and Manifest. I hate Hoe BTW. Jeweler++
3580cfc,2009-05-31 22:00:20,Joakim Kolsjö,121,34,Merge branch 'master' of git://github.com/aslakhellesoy/cucumber
2477a8e,2009-06-01 21:18:15,misza222,121,31,Added examples for Polish(pl) language
d55a947,2009-06-01 21:37:38,misza222,122,31,Imroved step definition
89256a3,2009-06-02 21:53:57,Aslak Hellesøy,122,37,Comments are now rendered in the HTML report
1103bc8,2009-06-03 15:15:17,Aslak Hellesøy,122,37,Move logic about undefined/--strict reporting into AST so formatters don't have to worry about wheth
d4fafc5,2009-06-03 16:27:45,Aslak Hellesøy,122,37,More CSS classes for HTML report
b05ea79,2009-06-03 18:06:54,Aslak Hellesøy,122,37,More work on HTML formatter
27f1bc5,2009-06-03 18:07:56,Aslak Hellesøy,121,37,Merge branch 'master' of git://github.com/joakimk/cucumber
8048262,2009-06-03 18:08:30,Aslak Hellesøy,123,34,Merge branch 'master' of git://github.com/misza222/cucumber
40a03fb,2009-06-03 18:09:25,Aslak Hellesøy,123,34,Release 0.3.9.4
e210e51,2009-06-04 07:52:55,Ben Mabey,121,34,remove yardoc from gemspec and Manifest
dfd8071,2009-06-04 08:13:13,Ben Mabey,121,34,Added scenario (and made it pass) to cover case where --drb is defined in a profile.
70dac0e,2009-06-05 00:13:05,Aslak Hellesøy,121,34,Add more visible warning for deprecated Rake task attributes. Improve HTML formatter so it can be re
4b89ea4,2009-06-05 02:41:10,Aslak Hellesøy,121,34,Added --spork to cucumber generator for rails
5e25796,2009-06-05 02:55:19,Aslak Hellesøy,121,34,Conditionally add --drb to rake task
10533bb,2009-06-05 02:56:29,Aslak Hellesøy,123,34,Merge from master
4f59cf4,2009-06-05 03:14:32,Aslak Hellesøy,123,34,Release 0.3.9.5 [#332 state:resolved]
291ffa6,2009-06-05 03:17:05,Aslak Hellesøy,122,34,autotest words
5363d9c,2009-06-05 03:53:20,Ben Mabey,122,34,more notes about Spork and --drb
46b2b43,2009-06-05 03:59:03,Ben Mabey,123,34,more words on Spork
55a9fa6,2009-06-05 06:08:08,Ben Mabey,122,34,give Window users back their color output
bab0527,2009-06-05 10:18:59,Demetrius Nunes,122,34,Fixed a misleading error message when using the junit formatter with no --out parameter
234130e,2009-06-05 12:59:17,Aslak Hellesøy,124,34,Update HTML
4c39cd5,2009-06-05 12:59:26,Aslak Hellesøy,124,34,Merge branch 'master' of git://github.com/demetriusnunes/cucumber
6779470,2009-06-05 14:47:21,Aslak Hellesøy,124,34,Better check four --out with junit formatter
3996d80,2009-06-05 15:44:39,Aslak Hellesøy,124,34,Print --drb warnings to STDERR if no server is running. Release 0.3.10
b53929c,2009-06-05 19:31:53,Aslak Hellesøy,124,34,Release 0.3.11
d6c96dc,2009-06-05 20:42:03,Aslak Hellesøy,124,34,Release 0.3.11.1
42491da,2009-06-05 22:14:34,gravis,124,34,"make sure spork is using the ""cucumber"" env, and not the ""test"" env"
ea4d5e1,2009-06-06 01:15:48,Aslak Hellesøy,124,34,Make sure script/generate cucumber --spork uses the cucumber Rails environment
588559a,2009-06-06 23:12:36,Aslak Hellesøy,124,34,Add better stylesheet for html formatter. Release 0.3.11.2
5e990db,2009-06-07 00:25:15,Aslak Hellesøy,124,34,Don't indent HTML - it breaks rendering of text inside <pre> tags. This makes the HTML source unread
3dbe87a,2009-06-07 07:56:57,Ben Mabey,124,34,"Added failing scenario to address #355. Updated tags and added wip
profile."
30fd042,2009-06-07 08:26:14,Ben Mabey,124,34,Merge branch 'aslakhellesoy/master'
deb04b4,2009-06-07 09:04:24,Ben Mabey,124,34,CLI issues correct exit code when using --drb [#355 state:resolved]
972e667,2009-06-07 17:39:36,Aslak Hellesøy,124,34,Release 0.3.11.3
53ef06a,2009-06-07 22:47:14,Aslak Hellesøy,124,34,Fix indentation
9cab67f,2009-06-09 12:15:22,Ryan Bigg,124,34,Display a list in the stats of what scenarios are failing to make it easier for people to play them 
7fc57a7,2009-06-09 12:16:39,Ryan Bigg,124,34,Remove file created by running cucumbers
38edba3,2009-06-09 12:43:15,Ryan Bigg,124,34,Consistent styling of puts braces is best
47aa229,2009-06-09 13:54:36,Aslak Hellesøy,124,34,Display failing scenarios at the end of pretty format to make it easier for people to play them back
7a6a729,2009-06-09 14:28:32,Aslak Hellesøy,124,34,Fix failing scenarios
4d2213b,2009-06-09 15:55:26,Aslak Hellesøy,124,34,Make spork features work also when we don't have cucumber installed as a gem - it should be running 
51f5fe8,2009-06-10 08:27:59,Ryan Bigg,124,34,Now the failing scenarios listing will show 'cucumber' before the filenames so you can triple-click 
34bc9bf,2009-06-10 19:29:53,David Chelimsky,124,34,rake gems no longer lists cucumber as a [F]ramework gem
3d274d1,2009-06-11 04:54:30,Bryan Helmkamp,124,34,Support specifying environment variables using foo=bar syntax on command line or in profiles #362
b882ef8,2009-06-11 12:58:46,kubicek,124,34,Providing translation alternatives for Czech language
af061c6,2009-06-12 01:54:56,Aslak Hellesøy,124,34,JUnit formatter uses original file name instead of narrative to avoid accidental duplicate XML files
11d0a1d,2009-06-12 22:09:04,Ben Mabey,124,34,Default profile usage with --drb flag degrades gracefully. [#367 state:resolved]
6101a2b,2009-06-13 03:28:35,Demetrius Nunes,124,34,Added a steps formatter
c447354,2009-06-13 15:53:01,Aslak Hellesøy,124,34,Better stripping of comments
d3ef072,2009-06-13 21:35:00,Aslak Hellesøy,124,34,Use a class for narrative
b36d23d,2009-06-14 02:33:13,Demetrius Nunes,124,40,Adjusted the format according to aslakhellesoy suggestion. Cleaned up the code. Added a feature for 
e6ec0b3,2009-06-14 02:40:10,Demetrius Nunes,124,40,fixed the feature title
5f6d0ca,2009-06-15 23:46:19,Aslak Hellesøy,124,44,Possibility to specify scenario language as part of the .feature file [#345 state:resolved]
4450a75,2009-06-15 23:48:38,Aslak Hellesøy,124,44,Merge branch 'master' of git://github.com/bmabey/cucumber
4f6899f,2009-06-15 23:53:12,Aslak Hellesøy,124,44,Merge branch 'master' of git://github.com/radar/cucumber
65b2754,2009-06-15 23:59:53,Aslak Hellesøy,124,44,Fix some dead code
d282c60,2009-06-16 02:07:26,Aslak Hellesøy,124,44,Improve FeatureFile API
1b79a53,2009-06-16 03:14:05,Aslak Hellesøy,125,44,Better --format handling [#361 state:resolved] [#371 state:resolved]
de3e4b9,2009-06-16 03:24:41,Aslak Hellesøy,125,44,Fixed broken profile formatter [#370 state:resolved]
5435f22,2009-06-16 03:33:00,Aslak Hellesøy,125,44,Update History
d44df09,2009-06-16 18:40:38,Aslak Hellesøy,125,44,Words
4aa0521,2009-06-16 18:42:18,Aslak Hellesøy,125,44,Release 0.3.11.5
fab6838,2009-06-16 19:06:20,Aslak Hellesøy,125,44,Merge branch 'master' of git://github.com/kubicek/cucumber
afbaae8,2009-06-16 19:17:23,Aslak Hellesøy,125,40,Convert from Windows to UNIX Line endings
34583d4,2009-06-16 19:42:12,Aslak Hellesøy,126,40,Refactored out hacks from steps formatter and use relative paths.
cb70f9c,2009-06-16 19:45:43,Aslak Hellesøy,126,50,Merge with master
84bed34,2009-06-16 19:46:48,Aslak Hellesøy,126,50,Release 0.3.11.6
4f62539,2009-06-16 23:16:35,Demetrius Nunes,126,50,Fixed a little find & replace typo.
48d3921,2009-06-17 00:35:27,John Wilger,126,50,Allow multiple tag switches to be specified when running cucumber
37b0690,2009-06-17 04:13:14,John Wilger,126,50,Version bump to 0.3.11.200906161540
3f1b33b,2009-06-17 04:20:59,John Wilger,125,50,Another version bump just to get Github to build the gem
c1d0104,2009-06-17 13:13:02,Aslak Hellesøy,125,50,More detailed error when a file can't be loaded
6e0d2f1,2009-06-17 13:58:21,Aslak Hellesøy,127,50,Merge branch 'master' of git://github.com/demetriusnunes/cucumber
41c07a9,2009-06-22 09:22:43,Ben Mabey,127,34,spec cleanup and refactoring
377c893,2009-06-22 09:24:34,Ben Mabey,127,34,added WIP feature for printing out profile usage
168b2ea,2009-06-22 09:59:14,Ben Mabey,127,34,print profile name which is being used
f7961a5,2009-06-22 10:26:22,Ben Mabey,127,50,"Merge branch 'aslakhellesoy/master'

Conflicts:
	spec/cucumber/cli/configuration_spec.rb"
31e69e3,2009-06-22 10:33:03,Ben Mabey,127,50,display all the profiles which are being used
94afadd,2009-06-22 20:40:44,Ben Mabey,127,50,cucumber now uses default profile when no other profile is specified
19db85f,2009-06-24 06:53:21,Ben Mabey,127,50,exposing bug when unknown profile is specified
fb03718,2009-06-24 09:47:42,Ben Mabey,124,50,standard cucumber profile exceptions are no longer rescued by the binary
dfed579,2009-06-25 03:12:14,Aslak Hellesøy,125,50,Added name accessor to NoStepMatch
fdaf299,2009-06-25 20:09:11,Aslak Hellesøy,125,50,Fix broken feature
b6bb6fc,2009-06-25 20:09:56,Aslak Hellesøy,128,50,Added new Table.diff method
e6a6ce1,2009-06-25 22:57:13,Aslak Hellesøy,128,50,Double doh
64aff91,2009-06-26 10:01:03,Ben Mabey,128,50,WIP --profile none
1be3960,2009-06-26 10:35:09,Ben Mabey,128,50,'--profile none' functionality
c31b935,2009-06-26 10:49:23,Ben Mabey,128,50,WIP paths defined in profiles overridden by arguments
032ee69,2009-06-29 05:04:03,Aslak Hellesøy,127,50,Less bugs in Table#diff
1a1dc00,2009-06-29 22:06:46,Aslak Hellesøy,127,50,Better arithmetic for calculation of diff offsets
f831e8a,2009-06-30 05:04:41,Aslak Hellesøy,127,50,Updated History for use with Rails/Webrat
55a89e7,2009-06-30 05:14:38,Aslak Hellesøy,127,50,Add new files to manifest
12c8226,2009-06-30 05:20:58,Aslak Hellesøy,128,50,Better names
c039e14,2009-07-01 02:55:01,Aslak Hellesøy,128,50,Refactoring table diffing
070d6c5,2009-07-01 03:07:55,Aslak Hellesøy,128,47,Make disabled spec pass
8ef8b39,2009-07-02 00:33:34,Aslak Hellesøy,129,47,TableDiffer is born
7b504ea,2009-07-03 02:42:43,Aslak Hellesøy,129,47,All table differ specs passing
056afa4,2009-07-04 02:12:42,Joseph Wilk,129,50,Fixed bug with rake task raising errors with feature files with spaces [#380 state:resolved]
eab77da,2009-07-08 04:32:32,Mike Burns,129,50,Load step definitions from vendored gems and plugins
d32a359,2009-07-08 19:23:48,Aslak Hellesøy,129,47,Rewrote the table diffing algorithm
a58075a,2009-07-08 21:17:00,Aslak Hellesøy,129,47,specs passing for table diffing. Still need some work on the feature side.
7f477d4,2009-07-10 03:55:49,John Wilger,129,50,Positive tags are &&'d while negative tags ||'d
6f80917,2009-07-10 04:08:36,John Wilger,129,50,Updated gemspec
0253f29,2009-07-10 04:39:27,Aslak Hellesøy,129,47,Improved inspect logic so that cells are only inspected when they look equal
b181806,2009-07-10 16:07:05,Aslak Hellesøy,127,47,Actually implement the inspect as documented
1dc164e,2009-07-10 17:22:34,Stefan Kanev,127,50,"Made cli pretty formatter work with tables containing unicode.

Tables cells were padded with ljust,"
a68a53d,2009-07-10 17:26:00,Aslak Hellesøy,129,47,Less usage of @raw - use @cell_matrix instead
0c283df,2009-07-10 18:18:57,Aslak Hellesøy,129,47,"Add options to Table.diff, so it's possible to control when to raise"
2855da6,2009-07-11 20:30:38,Ben Mabey,127,50,extract method
07f3ee7,2009-07-11 21:31:34,Ben Mabey,127,50,Give precedence to feature files defined on command line vs profiles
16e2751,2009-07-11 22:03:56,Ben Mabey,129,50,use -P or --no-profile to disable the default profile
fa5cef8,2009-07-11 22:10:40,Ben Mabey,129,50,History [#344 state:resolved]
c53dfbe,2009-07-12 02:57:35,Ben Mabey,128,50,typo
d390fcf,2009-07-20 01:01:32,Aslak Hellesøy,129,47,Fix broken language help formatter
62dd544,2009-07-20 01:08:37,Aslak Hellesøy,129,47,Lazy loading of parser
afb8bfe,2009-07-20 03:33:19,Aslak Hellesøy,128,47,Merge branch 'master' of git://github.com/josephwilk/cucumber
2ce2965,2009-07-21 19:15:06,Joseph Wilk,128,47,Merge branch 'master' of git://github.com/aslakhellesoy/cucumber
10b9680,2009-07-21 21:18:09,Aslak Hellesøy,128,44,Better feature for checking alignment of unicode cell values
928c8c7,2009-07-21 21:46:17,Aslak Hellesøy,128,44,Merge branch 'master' of git://github.com/josephwilk/cucumber
54c9e36,2009-07-21 21:58:29,Aslak Hellesøy,128,44,Merge branch 'mike-burns/master'
9c68744,2009-07-21 21:59:36,Aslak Hellesøy,129,44,Attribution
31ff482,2009-07-21 22:05:47,Aslak Hellesøy,129,44,Merge branch 'master' into jwilger/master
6b57f1b,2009-07-21 22:09:47,Aslak Hellesøy,129,44,Merge with master
